country_code,country,year,slum_pct,urban_pop,slum_population,start_year,end_year,slum_change_total,urban_growth_total,slum_population_change_total
LBR,Liberia,2018,63.88484,2587307.0,1652896.9372588,2002,2022,-15.011389999999999,112.16349270106333,728536.9477465999
LBR,Liberia,2020,63.88484,2749189.0,1756314.9939476,2002,2022,-15.011389999999999,112.16349270106333,728536.9477465999
LBR,Liberia,2022,60.47684,2926248.0,1769702.3209632,2002,2022,-15.011389999999999,112.16349270106333,728536.9477465999
LBY,Libya,2000,39.14517,4612761.0,1805673.1351437,2000,2022,-22.56364,37.57513125002575,-753407.2515601001
LBY,Libya,2002,45.26156,4826778.0,2184675.0205368,2000,2022,-22.56364,37.57513125002575,-753407.2515601001
LBY,Libya,2004,41.5949,5050422.0,2100717.980478,2000,2022,-22.56364,37.57513125002575,-753407.2515601001
LBY,Libya,2006,35.16781,5272151.0,1854100.0465931003,2000,2022,-22.56364,37.57513125002575,-753407.2515601001
LBY,Libya,2008,30.98409,5496372.0,1703000.8472147998,2000,2022,-22.56364,37.57513125002575,-753407.2515601001
LBY,Libya,2010,27.87211,5725747.0,1595886.5021617,2000,2022,-22.56364,37.57513125002575,-753407.2515601001
LBY,Libya,2012,24.29979,5442307.0,1322469.1721553002,2000,2022,-22.56364,37.57513125002575,-753407.2515601001
LBY,Libya,2014,20.2535,5656895.0,1145719.2288249999,2000,2022,-22.56364,37.57513125002575,-753407.2515601001
LBY,Libya,2016,17.23863,5824068.0,1003989.5334684,2000,2022,-22.56364,37.57513125002575,-753407.2515601001
LBY,Libya,2018,16.38228,6014736.0,985350.8927808001,2000,2022,-22.56364,37.57513125002575,-753407.2515601001
LBY,Libya,2020,23.68082,6187821.0,1465326.7529322,2000,2022,-22.56364,37.57513125002575,-753407.2515601001
LBY,Libya,2022,16.58153,6346012.0,1052265.8835836,2000,2022,-22.56364,37.57513125002575,-753407.2515601001
LTU,Lithuania,2000,4.15,2343879.0,97270.97850000001,2000,2022,-3.6413900000000003,-17.502951304226883,-87436.33787090001
LTU,Lithuania,2002,3.7,2303023.0,85211.85100000001,2000,2022,-3.6413900000000003,-17.502951304226883,-87436.33787090001
LTU,Lithuania,2004,3.3,2249208.0,74223.864,2000,2022,-3.6413900000000003,-17.502951304226883,-87436.33787090001
LTU,Lithuania,2006,2.85,2179007.0,62101.6995,2000,2022,-3.6413900000000003,-17.502951304226883,-87436.33787090001
LTU,Lithuania,2008,2.4,2134908.0,51237.792,2000,2022,-3.6413900000000003,-17.502951304226883,-87436.33787090001
LTU,Lithuania,2010,2.0,2068095.0,41361.9,2000,2022,-3.6413900000000003,-17.502951304226883,-87436.33787090001
LTU,Lithuania,2012,1.55,1998349.0,30974.4095,2000,2022,-3.6413900000000003,-17.502951304226883,-87436.33787090001
LTU,Lithuania,2014,1.1,1972409.0,21696.499000000003,2000,2022,-3.6413900000000003,-17.502951304226883,-87436.33787090001
LTU,Lithuania,2016,0.65,1933258.0,12566.177000000001,2000,2022,-3.6413900000000003,-17.502951304226883,-87436.33787090001
LTU,Lithuania,2018,0.25,1892993.0,4732.4825,2000,2022,-3.6413900000000003,-17.502951304226883,-87436.33787090001
LTU,Lithuania,2020,0.25,1894904.0,4737.26,2000,2022,-3.6413900000000003,-17.502951304226883,-87436.33787090001
LTU,Lithuania,2022,0.50861,1933631.0,9834.640629099998,2000,2022,-3.6413900000000003,-17.502951304226883,-87436.33787090001
LUX,Luxembourg,2000,0.0,368317.0,0.0,2000,2022,0.01733,68.03025654531287,107.25259720000001
LUX,Luxembourg,2002,0.0,380156.0,0.0,2000,2022,0.01733,68.03025654531287,107.25259720000001
LUX,Luxembourg,2004,0.0009,393870.0,3.54483,2000,2022,0.01733,68.03025654531287,107.25259720000001
LUX,Luxembourg,2006,0.00343,410126.0,14.0673218,2000,2022,0.01733,68.03025654531287,107.25259720000001
LUX,Luxembourg,2008,0.00596,428076.0,25.5133296,2000,2022,0.01733,68.03025654531287,107.25259720000001
LUX,Luxembourg,2010,0.00848,448592.0,38.0406016,2000,2022,0.01733,68.03025654531287,107.25259720000001
LUX,Luxembourg,2012,0.01101,474881.0,52.284398100000004,2000,2022,0.01733,68.03025654531287,107.25259720000001
LUX,Luxembourg,2014,0.01354,503234.0,68.13788360000001,2000,2022,0.01733,68.03025654531287,107.25259720000001
LUX,Luxembourg,2016,0.01606,532751.0,85.5598106,2000,2022,0.01733,68.03025654531287,107.25259720000001
LUX,Luxembourg,2018,0.01733,563393.0,97.63600690000001,2000,2022,0.01733,68.03025654531287,107.25259720000001
LUX,Luxembourg,2020,0.01733,591712.0,102.54368960000001,2000,2022,0.01733,68.03025654531287,107.25259720000001
LUX,Luxembourg,2022,0.01733,618884.0,107.25259720000001,2000,2022,0.01733,68.03025654531287,107.25259720000001
MDG,Madagascar,2000,91.43569,4130666.0,3776902.9586953996,2000,2022,-25.71853999999999,132.40431446163888,2531842.236893601
MDG,Madagascar,2002,89.03413,4493436.0,4000691.6497068,2000,2022,-25.71853999999999,132.40431446163888,2531842.236893601
MDG,Madagascar,2004,86.63257,4872508.0,4221178.903855599,2000,2022,-25.71853999999999,132.40431446163888,2531842.236893601
MDG,Madagascar,2006,84.23101,5279730.0,4447169.904273,2000,2022,-25.71853999999999,132.40431446163888,2531842.236893601
MDG,Madagascar,2008,81.82945,5716030.0,4677395.910835,2000,2022,-25.71853999999999,132.40431446163888,2531842.236893601
MDG,Madagascar,2010,79.42789,6181425.0,4909775.4494325,2000,2022,-25.71853999999999,132.40431446163888,2531842.236893601
MDG,Madagascar,2012,77.02633,6663052.0,5132304.4215915995,2000,2022,-25.71853999999999,132.40431446163888,2531842.236893601
MDG,Madagascar,2014,74.62477,7161500.0,5344252.90355,2000,2022,-25.71853999999999,132.40431446163888,2531842.236893601
MDG,Madagascar,2016,72.22321,7679636.0,5546479.6355155995,2000,2022,-25.71853999999999,132.40431446163888,2531842.236893601
MDG,Madagascar,2018,69.82165,8225963.0,5743503.0949895,2000,2022,-25.71853999999999,132.40431446163888,2531842.236893601
MDG,Madagascar,2020,67.42009,8889306.0,5993178.1055753995,2000,2022,-25.71853999999999,132.40431446163888,2531842.236893601
MDG,Madagascar,2022,65.71715,9599846.0,6308745.195589,2000,2022,-25.71853999999999,132.40431446163888,2531842.236893601
MWI,Malawi,2000,81.41073,1660848.0,1352108.4809904,2000,2022,-43.43665,107.00154378967852,-46566.82566560013
MWI,Malawi,2002,77.89671,1766889.0,1376348.4003519001,2000,2022,-43.43665,107.00154378967852,-46566.82566560013
MWI,Malawi,2004,74.38269,1879061.0,1397696.1185408998,2000,2022,-43.43665,107.00154378967852,-46566.82566560013
MWI,Malawi,2006,70.86866,2002956.0,1419468.0775896,2000,2022,-43.43665,107.00154378967852,-46566.82566560013
MWI,Malawi,2008,67.35464,2141719.0,1442547.1222615999,2000,2022,-43.43665,107.00154378967852,-46566.82566560013
MWI,Malawi,2010,63.84062,2294795.0,1465011.3557290002,2000,2022,-43.43665,107.00154378967852,-46566.82566560013
MWI,Malawi,2012,60.32659,2454671.0,1480819.3100189,2000,2022,-43.43665,107.00154378967852,-46566.82566560013
MWI,Malawi,2014,56.81257,2620577.0,1488817.1425289,2000,2022,-43.43665,107.00154378967852,-46566.82566560013
MWI,Malawi,2016,53.29854,2791616.0,1487890.5704064001,2000,2022,-43.43665,107.00154378967852,-46566.82566560013
MWI,Malawi,2018,49.78452,2968597.0,1477901.7671844,2000,2022,-43.43665,107.00154378967852,-46566.82566560013
MWI,Malawi,2020,49.78452,3183271.0,1584776.1876492,2000,2022,-43.43665,107.00154378967852,-46566.82566560013
MWI,Malawi,2022,37.97408,3437981.0,1305541.6553248,2000,2022,-43.43665,107.00154378967852,-46566.82566560013
MYS,Malaysia,2020,0.2,25434516.0,50869.032,2020,2020,0.0,0.0,0.0
MDV,Maldives,2004,41.535,99027.0,41130.864449999994,2004,2022,-6.689999999999998,117.33466630312945,33862.544550000006
MDV,Maldives,2006,41.535,109433.0,45452.996549999996,2004,2022,-6.689999999999998,117.33466630312945,33862.544550000006
MDV,Maldives,2008,40.9775,120798.0,49500.00045,2004,2022,-6.689999999999998,117.33466630312945,33862.544550000006
MDV,Maldives,2010,39.8625,132644.0,52875.214499999995,2004,2022,-6.689999999999998,117.33466630312945,33862.544550000006
MDV,Maldives,2012,38.7475,144964.0,56169.9259,2004,2022,-6.689999999999998,117.33466630312945,33862.544550000006
MDV,Maldives,2014,37.6325,157976.0,59450.3182,2004,2022,-6.689999999999998,117.33466630312945,33862.544550000006
MDV,Maldives,2016,36.5175,172695.0,63063.896624999994,2004,2022,-6.689999999999998,117.33466630312945,33862.544550000006
MDV,Maldives,2018,35.4025,187784.0,66480.23060000001,2004,2022,-6.689999999999998,117.33466630312945,33862.544550000006
MDV,Maldives,2020,34.845,202848.0,70682.3856,2004,2022,-6.689999999999998,117.33466630312945,33862.544550000006
MDV,Maldives,2022,34.845,215220.0,74993.409,2004,2022,-6.689999999999998,117.33466630312945,33862.544550000006
MLI,Mali,2000,83.87627,2193679.0,1839976.1209733002,2000,2022,8.6207,219.75712946151194,4648172.9663432
MLI,Mali,2002,79.68152,2418202.0,1926860.1102704,2000,2022,8.6207,219.75712946151194,4648172.9663432
MLI,Mali,2004,75.48678,2680367.0,2023322.7404826,2000,2022,8.6207,219.75712946151194,4648172.9663432
MLI,Mali,2006,71.29204,2979726.0,2124307.4518104,2000,2022,8.6207,219.75712946151194,4648172.9663432
MLI,Mali,2008,67.09729,3315701.0,2224745.5155029,2000,2022,8.6207,219.75712946151194,4648172.9663432
MLI,Mali,2010,62.90255,3689072.0,2320520.359336,2000,2022,8.6207,219.75712946151194,4648172.9663432
MLI,Mali,2012,58.7078,4096924.0,2405213.948072,2000,2022,8.6207,219.75712946151194,4648172.9663432
MLI,Mali,2014,54.51306,4552942.0,2481948.0042252,2000,2022,8.6207,219.75712946151194,4648172.9663432
MLI,Mali,2016,50.31832,5075493.0,2553902.8093176004,2000,2022,8.6207,219.75712946151194,4648172.9663432
MLI,Mali,2018,46.12357,5662426.0,2611713.0198082,2000,2022,8.6207,219.75712946151194,4648172.9663432
MLI,Mali,2020,41.92883,6301485.0,2642138.9331255,2000,2022,8.6207,219.75712946151194,4648172.9663432
MLI,Mali,2022,92.49697,7014445.0,6488149.0873165,2000,2022,8.6207,219.75712946151194,4648172.9663432
MLT,Malta,2000,0.0375,363867.0,136.450125,2000,2022,0.0,39.54164571120767,53.95462499999999
MLT,Malta,2002,0.0375,370006.0,138.75225,2000,2022,0.0,39.54164571120767,53.95462499999999
MLT,Malta,2004,0.0375,375620.0,140.85750000000002,2000,2022,0.0,39.54164571120767,53.95462499999999
MLT,Malta,2006,0.0375,380174.0,142.56525,2000,2022,0.0,39.54164571120767,53.95462499999999
MLT,Malta,2008,0.0375,384937.0,144.351375,2000,2022,0.0,39.54164571120767,53.95462499999999
MLT,Malta,2010,0.0375,390637.0,146.488875,2000,2022,0.0,39.54164571120767,53.95462499999999
MLT,Malta,2012,0.0375,396349.0,148.630875,2000,2022,0.0,39.54164571120767,53.95462499999999
MLT,Malta,2014,0.0375,409260.0,153.4725,2000,2022,0.0,39.54164571120767,53.95462499999999
MLT,Malta,2016,0.0375,429416.0,161.031,2000,2022,0.0,39.54164571120767,53.95462499999999
MLT,Malta,2018,0.0375,458373.0,171.88987500000002,2000,2022,0.0,39.54164571120767,53.95462499999999
MLT,Malta,2020,0.0375,490665.0,183.99937500000001,2000,2022,0.0,39.54164571120767,53.95462499999999
MLT,Malta,2022,0.0375,507746.0,190.40475,2000,2022,0.0,39.54164571120767,53.95462499999999
MHL,Marshall Islands,2002,2.2,35503.0,781.066,2002,2022,0.17517999999999967,-11.968002703996845,-38.7272428
MHL,Marshall Islands,2004,2.2,36283.0,798.2260000000001,2002,2022,0.17517999999999967,-11.968002703996845,-38.7272428
MHL,Marshall Islands,2006,2.0,37022.0,740.44,2002,2022,0.17517999999999967,-11.968002703996845,-38.7272428
MHL,Marshall Islands,2008,1.65,37653.0,621.2745,2002,2022,0.17517999999999967,-11.968002703996845,-38.7272428
MHL,Marshall Islands,2010,1.35,38206.0,515.7810000000001,2002,2022,0.17517999999999967,-11.968002703996845,-38.7272428
MHL,Marshall Islands,2012,1.0,38189.0,381.89,2002,2022,0.17517999999999967,-11.968002703996845,-38.7272428
MHL,Marshall Islands,2014,0.75,37386.0,280.395,2002,2022,0.17517999999999967,-11.968002703996845,-38.7272428
MHL,Marshall Islands,2016,0.45,36188.0,162.84600000000003,2002,2022,0.17517999999999967,-11.968002703996845,-38.7272428
MHL,Marshall Islands,2018,0.1,34683.0,34.683,2002,2022,0.17517999999999967,-11.968002703996845,-38.7272428
MHL,Marshall Islands,2020,2.2206,33006.0,732.931236,2002,2022,0.17517999999999967,-11.968002703996845,-38.7272428
MHL,Marshall Islands,2022,2.37518,31254.0,742.3387572,2002,2022,0.17517999999999967,-11.968002703996845,-38.7272428
MRT,Mauritania,2000,84.69319,994560.0,842324.590464,2000,2022,-26.133020000000002,188.31483268983268,836867.2026248
MRT,Mauritania,2002,81.3166,1051371.0,854939.150586,2000,2022,-26.133020000000002,188.31483268983268,836867.2026248
MRT,Mauritania,2004,77.94,1135089.0,884688.3666,2000,2022,-26.133020000000002,188.31483268983268,836867.2026248
MRT,Mauritania,2006,74.5634,1246871.0,929709.4112140001,2000,2022,-26.133020000000002,188.31483268983268,836867.2026248
MRT,Mauritania,2008,71.18681,1387221.0,987518.3775500999,2000,2022,-26.133020000000002,188.31483268983268,836867.2026248
MRT,Mauritania,2010,67.81021,1558291.0,1056680.3995110998,2000,2022,-26.133020000000002,188.31483268983268,836867.2026248
MRT,Mauritania,2012,64.43361,1747025.0,1125671.2751024999,2000,2022,-26.133020000000002,188.31483268983268,836867.2026248
MRT,Mauritania,2014,61.05702,1942325.0,1185925.7637150001,2000,2022,-26.133020000000002,188.31483268983268,836867.2026248
MRT,Mauritania,2016,57.68042,2162600.0,1247396.76292,2000,2022,-26.133020000000002,188.31483268983268,836867.2026248
MRT,Mauritania,2018,56.0,2391388.0,1339177.28,2000,2022,-26.133020000000002,188.31483268983268,836867.2026248
MRT,Mauritania,2020,56.0,2621323.0,1467940.8800000001,2000,2022,-26.133020000000002,188.31483268983268,836867.2026248
MRT,Mauritania,2022,58.56017,2867464.0,1679191.7930888,2000,2022,-26.133020000000002,188.31483268983268,836867.2026248
MUS,Mauritius,2000,76.73784,499236.0,383102.9229024,2000,2022,-28.051930000000006,-1.3724971756844457,-143381.29180800004
MUS,Mauritius,2002,74.76156,502311.0,375535.5396516,2000,2022,-28.051930000000006,-1.3724971756844457,-143381.29180800004
MUS,Mauritius,2004,72.35662,504598.0,365110.0573876,2000,2022,-28.051930000000006,-1.3724971756844457,-143381.29180800004
MUS,Mauritius,2006,69.89404,505454.0,353282.2209416,2000,2022,-28.051930000000006,-1.3724971756844457,-143381.29180800004
MUS,Mauritius,2008,67.40634,505305.0,340607.606337,2000,2022,-28.051930000000006,-1.3724971756844457,-143381.29180800004
MUS,Mauritius,2010,64.81973,503969.0,326671.3450837,2000,2022,-28.051930000000006,-1.3724971756844457,-143381.29180800004
MUS,Mauritius,2012,62.16985,502817.0,312600.5746745,2000,2022,-28.051930000000006,-1.3724971756844457,-143381.29180800004
MUS,Mauritius,2014,59.52948,501819.0,298730.2412412,2000,2022,-28.051930000000006,-1.3724971756844457,-143381.29180800004
MUS,Mauritius,2016,56.84264,499912.0,284163.1784768,2000,2022,-28.051930000000006,-1.3724971756844457,-143381.29180800004
MUS,Mauritius,2018,53.3709,497973.0,265772.671857,2000,2022,-28.051930000000006,-1.3724971756844457,-143381.29180800004
MUS,Mauritius,2020,51.93824,495780.0,257499.40627200002,2000,2022,-28.051930000000006,-1.3724971756844457,-143381.29180800004
MUS,Mauritius,2022,48.68591,492384.0,239721.63109439999,2000,2022,-28.051930000000006,-1.3724971756844457,-143381.29180800004
MEX,Mexico,2000,32.16297,73890571.0,23765402.183558702,2000,2022,-14.56297,37.85409913803481,-5837834.3275587
MEX,Mexico,2002,30.44793,76856137.0,23401102.7944641,2000,2022,-14.56297,37.85409913803481,-5837834.3275587
MEX,Mexico,2004,28.73289,79681367.0,22894759.5306063,2000,2022,-14.56297,37.85409913803481,-5837834.3275587
MEX,Mexico,2006,27.01784,82047173.0,22167373.9256632,2000,2022,-14.56297,37.85409913803481,-5837834.3275587
MEX,Mexico,2008,25.3028,84446311.0,21367281.179708004,2000,2022,-14.56297,37.85409913803481,-5837834.3275587
MEX,Mexico,2010,23.58776,86950054.0,20509570.0573904,2000,2022,-14.56297,37.85409913803481,-5837834.3275587
MEX,Mexico,2012,21.87272,89551109.0,19587263.328464802,2000,2022,-14.56297,37.85409913803481,-5837834.3275587
MEX,Mexico,2014,20.15767,92202901.0,18585956.5140067,2000,2022,-14.56297,37.85409913803481,-5837834.3275587
MEX,Mexico,2016,18.44263,94672068.0,17460019.2145884,2000,2022,-14.56297,37.85409913803481,-5837834.3275587
MEX,Mexico,2018,17.6,97201282.0,17107425.632000003,2000,2022,-14.56297,37.85409913803481,-5837834.3275587
MEX,Mexico,2020,17.6,99762910.0,17558272.16,2000,2022,-14.56297,37.85409913803481,-5837834.3275587
MEX,Mexico,2022,17.6,101861181.0,17927567.856000002,2000,2022,-14.56297,37.85409913803481,-5837834.3275587
MDA,Moldova,2000,26.5,1182110.0,313259.15,2000,2018,-20.0,-7.648019219869555,-242298.52000000002
MDA,Moldova,2002,23.7,1153512.0,273382.344,2000,2018,-20.0,-7.648019219869555,-242298.52000000002
MDA,Moldova,2004,20.8,1142368.0,237612.54400000002,2000,2018,-20.0,-7.648019219869555,-242298.52000000002
MDA,Moldova,2006,18.0,1129865.0,203375.69999999998,2000,2018,-20.0,-7.648019219869555,-242298.52000000002
MDA,Moldova,2008,15.1,1129490.0,170552.99,2000,2018,-20.0,-7.648019219869555,-242298.52000000002
MDA,Moldova,2010,12.3,1124347.0,138294.681,2000,2018,-20.0,-7.648019219869555,-242298.52000000002
MDA,Moldova,2012,9.4,1125864.0,105831.216,2000,2018,-20.0,-7.648019219869555,-242298.52000000002
MDA,Moldova,2014,6.5,1132548.0,73615.62,2000,2018,-20.0,-7.648019219869555,-242298.52000000002
MDA,Moldova,2016,6.5,1113911.0,72404.215,2000,2018,-20.0,-7.648019219869555,-242298.52000000002
MDA,Moldova,2018,6.5,1091702.0,70960.63,2000,2018,-20.0,-7.648019219869555,-242298.52000000002
MCO,Monaco,2000,0.0,32455.0,0.0,2000,2022,0.0,19.95378215991373,0.0
MCO,Monaco,2002,0.0,32422.0,0.0,2000,2022,0.0,19.95378215991373,0.0
MCO,Monaco,2004,0.0,32307.0,0.0,2000,2022,0.0,19.95378215991373,0.0
MCO,Monaco,2006,0.0,32057.0,0.0,2000,2022,0.0,19.95378215991373,0.0
MCO,Monaco,2008,0.0,31836.0,0.0,2000,2022,0.0,19.95378215991373,0.0
MCO,Monaco,2010,0.0,33163.0,0.0,2000,2022,0.0,19.95378215991373,0.0
MCO,Monaco,2012,0.0,34711.0,0.0,2000,2022,0.0,19.95378215991373,0.0
MCO,Monaco,2014,0.0,36128.0,0.0,2000,2022,0.0,19.95378215991373,0.0
MCO,Monaco,2016,0.0,37276.0,0.0,2000,2022,0.0,19.95378215991373,0.0
MCO,Monaco,2018,0.0,38154.0,0.0,2000,2022,0.0,19.95378215991373,0.0
MCO,Monaco,2020,0.0,38050.0,0.0,2000,2022,0.0,19.95378215991373,0.0
MCO,Monaco,2022,0.0,38931.0,0.0,2000,2022,0.0,19.95378215991373,0.0
MNG,Mongolia,2000,57.60411,1354895.0,780475.2061845,2000,2022,-39.72542,76.85503304684127,-352066.0364045
MNG,Mongolia,2002,53.63156,1423644.0,763522.4860464,2000,2022,-39.72542,76.85503304684127,-352066.0364045
MNG,Mongolia,2004,49.65902,1524688.0,757145.1188576,2000,2022,-39.72542,76.85503304684127,-352066.0364045
MNG,Mongolia,2006,45.68648,1638850.0,748732.87748,2000,2022,-39.72542,76.85503304684127,-352066.0364045
MNG,Mongolia,2008,41.71394,1756917.0,732879.3032298,2000,2022,-39.72542,76.85503304684127,-352066.0364045
MNG,Mongolia,2010,37.7414,1857602.0,701085.0012279999,2000,2022,-39.72542,76.85503304684127,-352066.0364045
MNG,Mongolia,2012,33.76886,1929644.0,651618.7808583999,2000,2022,-39.72542,76.85503304684127,-352066.0364045
MNG,Mongolia,2014,29.79631,2014743.0,600319.0699832999,2000,2022,-39.72542,76.85503304684127,-352066.0364045
MNG,Mongolia,2016,25.82377,2099733.0,542230.2205341001,2000,2022,-39.72542,76.85503304684127,-352066.0364045
MNG,Mongolia,2018,21.85123,2177345.0,475776.6638435,2000,2022,-39.72542,76.85503304684127,-352066.0364045
MNG,Mongolia,2020,17.87869,2265476.0,405037.4310644,2000,2022,-39.72542,76.85503304684127,-352066.0364045
MNG,Mongolia,2022,17.87869,2396200.0,428409.16978,2000,2022,-39.72542,76.85503304684127,-352066.0364045
MNE,Montenegro,2000,19.1,357465.0,68275.815,2000,2022,-10.33078,14.09144951253969,-32511.6912286
MNE,Montenegro,2002,19.1,372155.0,71081.605,2000,2022,-10.33078,14.09144951253969,-32511.6912286
MNE,Montenegro,2004,18.5,381570.0,70590.45,2000,2022,-10.33078,14.09144951253969,-32511.6912286
MNE,Montenegro,2006,17.3,388150.0,67149.95000000001,2000,2022,-10.33078,14.09144951253969,-32511.6912286
MNE,Montenegro,2008,16.1,393882.0,63415.002,2000,2022,-10.33078,14.09144951253969,-32511.6912286
MNE,Montenegro,2010,14.9,398335.0,59351.915,2000,2022,-10.33078,14.09144951253969,-32511.6912286
MNE,Montenegro,2012,13.6,400966.0,54531.376000000004,2000,2022,-10.33078,14.09144951253969,-32511.6912286
MNE,Montenegro,2014,12.4,403707.0,50059.668,2000,2022,-10.33078,14.09144951253969,-32511.6912286
MNE,Montenegro,2016,11.2,405918.0,45462.816,2000,2022,-10.33078,14.09144951253969,-32511.6912286
MNE,Montenegro,2018,10.0,407720.0,40772.0,2000,2022,-10.33078,14.09144951253969,-32511.6912286
MNE,Montenegro,2020,8.8,408844.0,35978.272000000004,2000,2022,-10.33078,14.09144951253969,-32511.6912286
MNE,Montenegro,2022,8.76922,407837.0,35764.1237714,2000,2022,-10.33078,14.09144951253969,-32511.6912286
MAR,Morocco,2000,33.15472,15231336.0,5049906.8030592,2000,2022,-22.303839999999997,53.20446610855411,-2517844.5147936
MAR,Morocco,2002,30.36674,15832034.0,4807672.601491599,2000,2022,-22.303839999999997,53.20446610855411,-2517844.5147936
MAR,Morocco,2004,27.57876,16467797.0,4541614.211917199,2000,2022,-22.303839999999997,53.20446610855411,-2517844.5147936
MAR,Morocco,2006,24.79078,17220400.0,4269071.47912,2000,2022,-22.303839999999997,53.20446610855411,-2517844.5147936
MAR,Morocco,2008,22.0028,18055497.0,3972714.893916,2000,2022,-22.303839999999997,53.20446610855411,-2517844.5147936
MAR,Morocco,2010,19.21482,18937605.0,3638826.7130609998,2000,2022,-22.303839999999997,53.20446610855411,-2517844.5147936
MAR,Morocco,2012,16.42684,19824639.0,3256561.7291075997,2000,2022,-22.303839999999997,53.20446610855411,-2517844.5147936
MAR,Morocco,2014,13.63886,20626525.0,2813222.867615,2000,2022,-22.303839999999997,53.20446610855411,-2517844.5147936
MAR,Morocco,2016,10.85088,21352319.0,2316914.5119072,2000,2022,-22.303839999999997,53.20446610855411,-2517844.5147936
MAR,Morocco,2018,10.85088,22066391.0,2394397.6077408,2000,2022,-22.303839999999997,53.20446610855411,-2517844.5147936
MAR,Morocco,2020,10.85088,22716358.0,2464924.7469504,2000,2022,-22.303839999999997,53.20446610855411,-2517844.5147936
MAR,Morocco,2022,10.85088,23335087.0,2532062.2882656,2000,2022,-22.303839999999997,53.20446610855411,-2517844.5147936
MOZ,Mozambique,2000,90.09549,5301540.0,4776448.440546,2000,2022,-35.136579999999995,115.92237349902103,1514813.9504541
MOZ,Mozambique,2002,86.58183,5605721.0,4853535.8264943,2000,2022,-35.136579999999995,115.92237349902103,1514813.9504541
MOZ,Mozambique,2004,83.06817,5924161.0,4921092.1305537,2000,2022,-35.136579999999995,115.92237349902103,1514813.9504541
MOZ,Mozambique,2006,79.55451,6272312.0,4989907.0772712,2000,2022,-35.136579999999995,115.92237349902103,1514813.9504541
MOZ,Mozambique,2008,76.04086,6668451.0,5070747.4890786,2000,2022,-35.136579999999995,115.92237349902103,1514813.9504541
MOZ,Mozambique,2010,72.5272,7126584.0,5168711.830847999,2000,2022,-35.136579999999995,115.92237349902103,1514813.9504541
MOZ,Mozambique,2012,69.01354,7649756.0,5279367.4169624,2000,2022,-35.136579999999995,115.92237349902103,1514813.9504541
MOZ,Mozambique,2014,65.49988,8225808.0,5387894.3690304,2000,2022,-35.136579999999995,115.92237349902103,1514813.9504541
MOZ,Mozambique,2016,61.98622,8852280.0,5487193.7558160005,2000,2022,-35.136579999999995,115.92237349902103,1514813.9504541
MOZ,Mozambique,2018,58.47257,9573325.0,5597769.1619525,2000,2022,-35.136579999999995,115.92237349902103,1514813.9504541
MOZ,Mozambique,2020,54.95891,10437025.0,5736075.1764275,2000,2022,-35.136579999999995,115.92237349902103,1514813.9504541
MOZ,Mozambique,2022,54.95891,11447211.0,6291262.3910001,2000,2022,-35.136579999999995,115.92237349902103,1514813.9504541
MMR,Myanmar,2000,29.39935,12470655.0,3666291.5107424995,2000,2022,28.881700000000002,30.66090754655629,5830180.717903
MMR,Myanmar,2002,32.60843,12891961.0,4203866.0783123,2000,2022,28.881700000000002,30.66090754655629,5830180.717903
MMR,Myanmar,2004,35.81751,13285447.0,4758516.3077697,2000,2022,28.881700000000002,30.66090754655629,5830180.717903
MMR,Myanmar,2006,39.02659,13643496.0,5324591.2455864,2000,2022,28.881700000000002,30.66090754655629,5830180.717903
MMR,Myanmar,2008,42.23566,13964932.0,5898181.1987512,2000,2022,28.881700000000002,30.66090754655629,5830180.717903
MMR,Myanmar,2010,45.44474,14286456.0,6492442.784414401,2000,2022,28.881700000000002,30.66090754655629,5830180.717903
MMR,Myanmar,2012,48.65382,14650031.0,7127799.7126842,2000,2022,28.881700000000002,30.66090754655629,5830180.717903
MMR,Myanmar,2014,51.8629,15010093.0,7784669.522497,2000,2022,28.881700000000002,30.66090754655629,5830180.717903
MMR,Myanmar,2016,55.07197,15352369.0,8454852.0499693,2000,2022,28.881700000000002,30.66090754655629,5830180.717903
MMR,Myanmar,2018,58.28105,15678315.0,9137486.6043075,2000,2022,28.881700000000002,30.66090754655629,5830180.717903
MMR,Myanmar,2020,58.28105,15989415.0,9318798.9508575,2000,2022,28.881700000000002,30.66090754655629,5830180.717903
MMR,Myanmar,2022,58.28105,16294271.0,9496472.2286455,2000,2022,28.881700000000002,30.66090754655629,5830180.717903
NAM,Namibia,2000,42.55683,584093.0,248571.46505189998,2000,2022,-1.1568299999999994,145.03358198095165,343955.2709480999
NAM,Namibia,2002,42.4078,635898.0,269670.352044,2000,2022,-1.1568299999999994,145.03358198095165,343955.2709480999
NAM,Namibia,2004,42.25878,690131.0,291640.9410018,2000,2022,-1.1568299999999994,145.03358198095165,343955.2709480999
NAM,Namibia,2006,42.10975,750388.0,315986.51083,2000,2022,-1.1568299999999994,145.03358198095165,343955.2709480999
NAM,Namibia,2008,41.96073,815400.0,342147.79241999995,2000,2022,-1.1568299999999994,145.03358198095165,343955.2709480999
NAM,Namibia,2010,41.8117,881787.0,368690.135079,2000,2022,-1.1568299999999994,145.03358198095165,343955.2709480999
NAM,Namibia,2012,41.66268,952050.0,396649.54494,2000,2022,-1.1568299999999994,145.03358198095165,343955.2709480999
NAM,Namibia,2014,41.51365,1036334.0,430220.069591,2000,2022,-1.1568299999999994,145.03358198095165,343955.2709480999
